LineNo,TimeUS,C,V00,V01,V02,V03,V04,V05,V06,V07,V08,V09,V10,V11
6.0686e+05,2.7371e+08,0,3.7475e-06,5.5835e-06,9.3054e-06,0.00011211,0.010127,0.0096893,0.0067887,0.041926,0.04196,0.11143,3.6996e-11,3.7465e-11
6.0886e+05,2.742e+08,0,3.6742e-06,5.6635e-06,8.1278e-06,0.00011054,0.011651,0.010308,0.0069064,0.043867,0.044026,0.1134,3.7075e-11,3.7317e-11
6.1088e+05,2.747e+08,0,2.9372e-06,5.5098e-06,7.5423e-06,0.0001047,0.011295,0.0094626,0.0067856,0.041002,0.041123,0.11115,3.6882e-11,3.6859e-11
6.1286e+05,2.7519e+08,0,2.8332e-06,5.591e-06,7.6051e-06,9.9826e-05,0.012607,0.010029,0.0068808,0.043429,0.043485,0.11047,3.7054e-11,3.6959e-11
6.1484e+05,2.7568e+08,0,3.8348e-06,5.526e-06,6.898e-06,9.1113e-05,0.011825,0.00938,0.00689,0.041143,0.041135,0.11209,3.6888e-11,3.685e-11
6.169e+05,2.7618e+08,0,4.5653e-06,5.7365e-06,6.4731e-06,8.6402e-05,0.012493,0.010162,0.0070027,0.044031,0.043795,0.11182,3.7083e-11,3.717e-11
6.1894e+05,2.7668e+08,0,4.4669e-06,5.5541e-06,5.7174e-06,8.1693e-05,0.0109,0.0094667,0.0068765,0.041324,0.041117,0.10986,3.687e-11,3.7233e-11
6.2099e+05,2.7718e+08,0,4.175e-06,5.9405e-06,5.6122e-06,8.0542e-05,0.010843,0.0099647,0.0069717,0.043763,0.043413,0.11225,3.7007e-11,3.7568e-11
6.23e+05,2.7768e+08,0,3.0909e-06,5.5632e-06,5.7147e-06,8.1259e-05,0.0095067,0.0093202,0.0068245,0.04138,0.041099,0.11086,3.6827e-11,3.7616e-11
6.2505e+05,2.7818e+08,0,2.7445e-06,5.697e-06,5.8307e-06,8.2483e-05,0.0094915,0.0095551,0.0069092,0.043705,0.043433,0.11337,3.6927e-11,3.777e-11
6.2702e+05,2.7867e+08,0,2.9463e-06,5.7081e-06,6.3583e-06,8.2461e-05,0.0086257,0.0085763,0.0067534,0.040796,0.040616,0.1113,3.6861e-11,3.7689e-11
6.2903e+05,2.7916e+08,0,2.878e-06,5.9217e-06,6.1211e-06,8.3196e-05,0.0096685,0.0092662,0.0068073,0.042995,0.042924,0.11074,3.7111e-11,3.7855e-11
6.3104e+05,2.7965e+08,0,3.4578e-06,6.2863e-06,6.1323e-06,8.2282e-05,0.010685,0.010221,0.0069093,0.044863,0.044869,0.11247,3.7284e-11,3.7929e-11
6.3305e+05,2.8015e+08,0,3.3129e-06,6.0326e-06,5.8769e-06,8.1432e-05,0.010168,0.0099877,0.0068062,0.042512,0.042531,0.11106,3.7059e-11,3.7575e-11
6.3506e+05,2.8064e+08,0,2.963e-06,6.0645e-06,5.9866e-06,8.1696e-05,0.010595,0.010578,0.0069176,0.044853,0.044891,0.11322,3.712e-11,3.7572e-11
6.3708e+05,2.8114e+08,0,2.9833e-06,6.1087e-06,6.453e-06,8.0747e-05,0.010466,0.01006,0.0068176,0.042476,0.042504,0.11166,3.6926e-11,3.7325e-11
6.3905e+05,2.8163e+08,0,3.4156e-06,6.0481e-06,6.1747e-06,8.0072e-05,0.01234,0.011006,0.0069395,0.044929,0.044902,0.11375,3.6904e-11,3.7305e-11
6.4106e+05,2.8212e+08,0,2.9814e-06,5.7631e-06,5.8134e-06,7.88e-05,0.010784,0.010074,0.0069566,0.042095,0.042062,0.11867,3.6518e-11,3.7025e-11
6.4307e+05,2.8262e+08,0,3.0151e-06,5.9199e-06,5.7581e-06,7.8891e-05,0.01132,0.010705,0.0072583,0.044961,0.044855,0.13041,3.6548e-11,3.7134e-11
6.4504e+05,2.8312e+08,0,3.0704e-06,5.9482e-06,5.5704e-06,7.8267e-05,0.010353,0.010023,0.0073357,0.042176,0.042092,0.14136,3.6232e-11,3.6955e-11
6.4705e+05,2.8361e+08,0,3.4159e-06,5.7564e-06,5.9353e-06,7.7964e-05,0.010836,0.010739,0.0075489,0.044241,0.044117,0.15189,3.6451e-11,3.7256e-11
6.4902e+05,2.841e+08,0,3.6871e-06,5.5434e-06,5.5489e-06,7.7962e-05,0.0097053,0.0098602,0.0075508,0.041584,0.041502,0.16222,3.6251e-11,3.7106e-11
6.5107e+05,2.846e+08,0,3.5506e-06,5.6238e-06,5.6205e-06,7.8878e-05,0.010173,0.01034,0.0077172,0.043973,0.043914,0.17257,3.6429e-11,3.7284e-11
6.5308e+05,2.8509e+08,0,3.2848e-06,5.5388e-06,5.4732e-06,7.9893e-05,0.009529,0.0096657,0.0076534,0.041574,0.04155,0.18035,3.6398e-11,3.7219e-11
6.5512e+05,2.8559e+08,0,3.3237e-06,5.6211e-06,5.5798e-06,8.0931e-05,0.010102,0.010206,0.0078275,0.044088,0.044111,0.19207,3.6577e-11,3.735e-11
6.5714e+05,2.8609e+08,0,3.3425e-06,5.4982e-06,5.4661e-06,8.2067e-05,0.0093701,0.0094195,0.0077119,0.041416,0.041446,0.19781,3.6468e-11,3.7166e-11
6.5919e+05,2.8659e+08,0,3.358e-06,5.6e-06,5.5719e-06,8.3165e-05,0.009964,0.0099856,0.0078474,0.043724,0.043787,0.20798,3.6587e-11,3.7227e-11
6.6125e+05,2.8708e+08,0,3.3592e-06,5.4975e-06,5.4623e-06,8.423e-05,0.0093019,0.0092919,0.0077226,0.041244,0.041301,0.21253,3.6428e-11,3.6987e-11
6.6331e+05,2.8757e+08,0,3.3948e-06,5.6065e-06,5.5676e-06,8.5392e-05,0.0098971,0.0098709,0.0078272,0.043368,0.043438,0.21832,3.668e-11,3.7187e-11
6.6532e+05,2.8806e+08,0,3.4212e-06,5.499e-06,5.4491e-06,8.6374e-05,0.0091971,0.0091634,0.0077305,0.040741,0.040797,0.22396,3.6507e-11,3.6941e-11
6.6743e+05,2.8856e+08,0,3.44e-06,5.6184e-06,5.5644e-06,8.7518e-05,0.0098879,0.009846,0.0077216,0.043207,0.043266,0.21992,3.6765e-11,3.7155e-11
6.6956e+05,2.8906e+08,0,3.4587e-06,5.6979e-06,5.645e-06,8.8918e-05,0.010813,0.010765,0.0073842,0.045953,0.046003,0.18782,3.7079e-11,3.7432e-11
6.7163e+05,2.8956e+08,0,3.4749e-06,5.4026e-06,5.3522e-06,9.0187e-05,0.010267,0.010229,0.0070355,0.043204,0.043236,0.16466,3.6935e-11,3.7239e-11
6.7371e+05,2.9005e+08,0,3.4895e-06,5.0413e-06,4.9948e-06,9.1507e-05,0.009667,0.0096397,0.0068828,0.040638,0.040659,0.15387,3.6776e-11,3.7037e-11
6.7579e+05,2.9055e+08,0,3.5101e-06,4.9765e-06,4.9345e-06,9.2925e-05,0.010461,0.010438,0.0068952,0.043012,0.043024,0.14203,3.6991e-11,3.7227e-11
6.7791e+05,2.9105e+08,0,3.5325e-06,4.6332e-06,4.5954e-06,9.455e-05,0.0097867,0.0097719,0.0067701,0.040739,0.040746,0.13239,3.6933e-11,3.7135e-11
6.7999e+05,2.9155e+08,0,3.5562e-06,4.6086e-06,4.5741e-06,9.6013e-05,0.010486,0.010474,0.0069211,0.043131,0.043134,0.12965,3.73e-11,3.7481e-11
6.8207e+05,2.9204e+08,0,3.5822e-06,4.6056e-06,4.5739e-06,9.7601e-05,0.011187,0.011177,0.0069938,0.046011,0.046009,0.12442,3.7561e-11,3.7723e-11
6.8419e+05,2.9254e+08,0,3.6103e-06,4.3466e-06,4.3167e-06,9.932e-05,0.010272,0.010265,0.0068873,0.043384,0.043382,0.11925,3.7547e-11,3.7683e-11
6.8632e+05,2.9304e+08,0,3.6417e-06,4.394e-06,4.3652e-06,0.00010093,0.010912,0.010905,0.0069689,0.046264,0.046259,0.11615,3.7854e-11,3.7973e-11
6.8842e+05,2.9354e+08,0,3.6519e-06,4.2288e-06,4.1945e-06,0.00010263,0.010134,0.010129,0.0069463,0.044051,0.044048,0.11637,3.7846e-11,3.7942e-11
6.9054e+05,2.9404e+08,0,3.6897e-06,4.3096e-06,4.2685e-06,0.00010422,0.010688,0.010683,0.0070049,0.046625,0.04662,0.11406,3.8125e-11,3.8208e-11
6.9262e+05,2.9454e+08,0,3.7291e-06,4.1911e-06,4.1463e-06,0.00010614,0.0099835,0.0099788,0.0069063,0.044533,0.044529,0.11188,3.8092e-11,3.8156e-11
6.947e+05,2.9503e+08,0,3.7497e-06,4.2806e-06,4.234e-06,0.00010779,0.01051,0.010504,0.0070154,0.046999,0.046994,0.11336,3.8282e-11,3.8334e-11
6.968e+05,2.9553e+08,0,3.7818e-06,4.1732e-06,4.136e-06,0.00010961,0.0098918,0.0098873,0.0069211,0.045,0.044996,0.11184,3.8202e-11,3.8238e-11
6.9889e+05,2.9602e+08,0,3.8187e-06,4.2789e-06,4.2412e-06,0.00011135,0.010484,0.010479,0.0069644,0.047638,0.047633,0.11098,3.8333e-11,3.836e-11
7.0098e+05,2.9652e+08,0,3.8594e-06,4.1518e-06,4.113e-06,0.00011325,0.0096728,0.0096688,0.006816,0.044747,0.044744,0.10885,3.8106e-11,3.8121e-11
7.0308e+05,2.9701e+08,0,4.1022e-06,4.3563e-06,4.2686e-06,0.00011473,0.010498,0.010493,0.0069624,0.047636,0.047632,0.11162,3.8278e-11,3.8286e-11
7.0514e+05,2.9751e+08,0,9.5199e-06,3.9054e-06,9.4758e-06,0.00010589,0.010307,0.010536,0.0068156,0.044926,0.044923,0.10982,3.7841e-11,3.783e-11
7.0723e+05,2.98e+08,0,1.9827e-06,3.775e-06,2.1886e-05,0.00010139,0.010754,0.010913,0.0068737,0.048422,0.048448,0.10981,3.8142e-11,3.8117e-11
7.0932e+05,2.9849e+08,0,3.5413e-05,2.2397e-05,1.531e-05,5.7672e-05,0.011348,0.011417,0.0067029,0.049331,0.049373,0.1079,3.8384e-11,3.8382e-11
7.1142e+05,2.9899e+08,0,5.3263e-05,3.3691e-05,7.2304e-06,3.7076e-05,0.013005,0.012933,0.0070625,0.055204,0.055296,0.1108,3.8737e-11,3.8741e-11
7.1351e+05,2.9949e+08,0,5.5797e-05,2.8135e-05,1.0346e-05,3.6266e-05,0.01226,0.012313,0.0073393,0.054029,0.054116,0.10968,3.8698e-11,3.8675e-11
7.156e+05,2.9998e+08,0,5.4322e-05,2.0471e-05,1.2728e-05,4.3057e-05,0.012463,0.012504,0.0078664,0.057233,0.057342,0.10903,3.8903e-11,3.8827e-11
7.1766e+05,3.0047e+08,0,5.7182e-05,2.5314e-05,1.2567e-05,3.5309e-05,0.010789,0.01081,0.0082959,0.053537,0.053605,0.10811,3.9088e-11,3.8921e-11
7.1975e+05,3.0097e+08,0,5.418e-05,2.8411e-05,9.8019e-06,3.8448e-05,0.011637,0.01177,0.0091975,0.058023,0.058112,0.11183,3.9676e-11,3.945e-11
7.2185e+05,3.0147e+08,0,5.0489e-05,2.1546e-05,1.0421e-05,4.8457e-05,0.010671,0.01069,0.0095154,0.055065,0.055134,0.11086,4.0116e-11,3.9802e-11
7.2391e+05,3.0196e+08,0,4.5774e-05,2.0405e-05,1.1094e-05,5.4817e-05,0.011747,0.011819,0.010147,0.05967,0.059752,0.11176,4.088e-11,4.0533e-11
7.2601e+05,3.0246e+08,0,4.2846e-05,1.4442e-05,1.3801e-05,6.2336e-05,0.01314,0.013209,0.010567,0.065629,0.065727,0.11289,4.1583e-11,4.1231e-11
7.2809e+05,3.0295e+08,0,4.1338e-05,1.4207e-05,1.4763e-05,6.3782e-05,0.012661,0.012983,0.0098011,0.064556,0.064646,0.11592,4.2222e-11,4.191e-11
